BOARD SERIAL NUMBER: 9e12fd528fb2ed119ea44eaca7669f5d
USB SERIAL PORT: /dev/cu.usbserial-130
timestamp,sensor_name,depth,depth_units,VWC,raw_line
2026-05-01T16:09:38,sensor_3,12,inch,0.148381,"Status code: 0; addr = 0; vwcRaw: 2175.770020; temp: 29.299999; ec: 63; vwcPercentMineralizedSoils: 0.148381"
2026-05-01T16:09:45,sensor_3,12,inch,0.149056,"Status code: 0; addr = 0; vwcRaw: 2177.510010; temp: 29.299999; ec: 62; vwcPercentMineralizedSoils: 0.149056"
2026-05-01T16:09:53,sensor_3,12,inch,0.148532,"Status code: 0; addr = 0; vwcRaw: 2176.159912; temp: 29.200001; ec: 63; vwcPercentMineralizedSoils: 0.148532"
2026-05-01T16:10:00,sensor_3,12,inch,0.149223,"Status code: 0; addr = 0; vwcRaw: 2177.939941; temp: 29.200001; ec: 63; vwcPercentMineralizedSoils: 0.149223"
2026-05-01T16:10:08,sensor_3,12,inch,0.148626,"Status code: 0; addr = 0; vwcRaw: 2176.399902; temp: 29.200001; ec: 64; vwcPercentMineralizedSoils: 0.148626"
2026-05-01T16:10:23,sensor_3,12,inch,0.148548,"Status code: 0; addr = 0; vwcRaw: 2176.199951; temp: 29.200001; ec: 63; vwcPercentMineralizedSoils: 0.148548"
2026-05-01T16:10:38,sensor_3,12,inch,0.149064,"Status code: 0; addr = 0; vwcRaw: 2177.530029; temp: 29.200001; ec: 63; vwcPercentMineralizedSoils: 0.149064"
2026-05-01T16:10:53,sensor_3,12,inch,0.14901,"Status code: 0; addr = 0; vwcRaw: 2177.389893; temp: 29.200001; ec: 63; vwcPercentMineralizedSoils: 0.149010"
2026-05-01T16:11:01,sensor_3,12,inch,0.148769,"Status code: 0; addr = 0; vwcRaw: 2176.770020; temp: 29.200001; ec: 63; vwcPercentMineralizedSoils: 0.148769"
2026-05-01T16:11:23,sensor_3,12,inch,0.148451,"Status code: 0; addr = 0; vwcRaw: 2175.949951; temp: 29.100000; ec: 63; vwcPercentMineralizedSoils: 0.148451"
2026-05-01T16:11:31,sensor_3,12,inch,0.148773,"Status code: 0; addr = 0; vwcRaw: 2176.780029; temp: 29.100000; ec: 64; vwcPercentMineralizedSoils: 0.148773"
2026-05-01T16:11:39,sensor_3,12,inch,0.149029,"Status code: 0; addr = 0; vwcRaw: 2177.439941; temp: 29.100000; ec: 64; vwcPercentMineralizedSoils: 0.149029"
2026-05-01T16:11:46,sensor_3,12,inch,0.14906,"Status code: 0; addr = 0; vwcRaw: 2177.520020; temp: 29.100000; ec: 64; vwcPercentMineralizedSoils: 0.149060"
2026-05-01T16:11:54,sensor_3,12,inch,0.148998,"Status code: 0; addr = 0; vwcRaw: 2177.360107; temp: 29.100000; ec: 64; vwcPercentMineralizedSoils: 0.148998"
2026-05-01T16:12:01,sensor_3,12,inch,0.148874,"Status code: 0; addr = 0; vwcRaw: 2177.040039; temp: 29.100000; ec: 64; vwcPercentMineralizedSoils: 0.148874"
2026-05-01T16:12:09,sensor_3,12,inch,0.148331,"Status code: 0; addr = 0; vwcRaw: 2175.639893; temp: 29.100000; ec: 63; vwcPercentMineralizedSoils: 0.148331"
2026-05-01T16:12:16,sensor_3,12,inch,0.149087,"Status code: 0; addr = 0; vwcRaw: 2177.590088; temp: 29.100000; ec: 64; vwcPercentMineralizedSoils: 0.149087"
2026-05-01T16:12:24,sensor_3,12,inch,0.148505,"Status code: 0; addr = 0; vwcRaw: 2176.090088; temp: 29.100000; ec: 64; vwcPercentMineralizedSoils: 0.148505"
2026-05-01T16:12:32,sensor_3,12,inch,0.148455,"Status code: 0; addr = 0; vwcRaw: 2175.959961; temp: 29.100000; ec: 65; vwcPercentMineralizedSoils: 0.148455"
2026-05-01T16:12:39,sensor_3,12,inch,0.149044,"Status code: 0; addr = 0; vwcRaw: 2177.479980; temp: 29.100000; ec: 65; vwcPercentMineralizedSoils: 0.149044"
2026-05-01T16:12:47,sensor_3,12,inch,0.148785,"Status code: 0; addr = 0; vwcRaw: 2176.810059; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148785"
2026-05-01T16:12:54,sensor_3,12,inch,0.148195,"Status code: 0; addr = 0; vwcRaw: 2175.290039; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148195"
2026-05-01T16:13:02,sensor_3,12,inch,0.14809,"Status code: 0; addr = 0; vwcRaw: 2175.020020; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148090"
2026-05-01T16:13:09,sensor_3,12,inch,0.148284,"Status code: 0; addr = 0; vwcRaw: 2175.520020; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148284"
2026-05-01T16:13:17,sensor_3,12,inch,0.148633,"Status code: 0; addr = 0; vwcRaw: 2176.419922; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148633"
2026-05-01T16:13:24,sensor_3,12,inch,0.148614,"Status code: 0; addr = 0; vwcRaw: 2176.370117; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148614"
2026-05-01T16:13:32,sensor_3,12,inch,0.148474,"Status code: 0; addr = 0; vwcRaw: 2176.010010; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148474"
2026-05-01T16:13:40,sensor_3,12,inch,0.149006,"Status code: 0; addr = 0; vwcRaw: 2177.379883; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.149006"
2026-05-01T16:13:47,sensor_3,12,inch,0.148404,"Status code: 0; addr = 0; vwcRaw: 2175.830078; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148404"
2026-05-01T16:13:55,sensor_3,12,inch,0.148203,"Status code: 0; addr = 0; vwcRaw: 2175.310059; temp: 29.000000; ec: 64; vwcPercentMineralizedSoils: 0.148203"
2026-05-01T16:14:02,sensor_3,12,inch,0.148882,"Status code: 0; addr = 0; vwcRaw: 2177.060059; temp: 29.000000; ec: 65; vwcPercentMineralizedSoils: 0.148882"
